Date,Close,SMA_20,SMA_50,RSI_14,SMA_cross,Cross_event,Period
2026-05-18,1.3030756982658143,1.3013219626869028,,54.837669626911705,-1,0.0,History
2026-05-19,1.3026874668100414,1.3017585900201383,,54.46200966575355,-1,0.0,History
2026-05-20,1.300742257682356,1.3018259241656511,,52.52064883542527,-1,0.0,History
2026-05-21,1.3026234140662691,1.30191635597595,,54.220183144353214,-1,0.0,History
2026-05-22,1.3020419828625884,1.302219798017385,,53.581772158032365,-1,0.0,History
2026-05-23,1.2979764662231008,1.3022307274029288,,49.21796900941741,-1,0.0,History
2026-05-24,1.2996469298006157,1.302091102802633,,50.98436732526543,-1,0.0,History
2026-05-25,1.31375339762162,1.3025967574280202,,62.76350145499453,-1,0.0,History
2026-05-26,1.31989173833119,1.3036641342425996,,66.53244889385331,-1,0.0,History
2026-05-27,1.3228434365508568,1.3047914501864677,,68.19928819578746,-1,0.0,History
2026-05-28,1.3245954778152333,1.3058875358635031,,69.18047740731046,-1,0.0,History
2026-05-29,1.329967593562115,1.30697933315641,,72.03013099982687,-1,0.0,History
2026-05-30,1.3341930722987263,1.3080422037830792,,74.06166241987869,-1,0.0,History
2026-05-31,1.3284809032266862,1.3091174936205907,,66.97922057799079,-1,0.0,History
2026-06-01,1.3319158941049682,1.3105264980115565,,68.9049281724719,-1,0.0,History
2026-06-02,1.3323025234895685,1.3117537823041647,,69.1231957961973,-1,0.0,History
2026-06-03,1.3439093005072755,1.3141166951686567,,74.83417302597029,-1,0.0,History
2026-06-04,1.3425167391837078,1.3161537852956788,,73.08751198238681,-1,0.0,History
2026-06-05,1.351048944438178,1.3188905084761295,,76.67909363542442,-1,0.0,History
2026-06-06,1.3432394098133378,1.3213726323327124,,67.76484237642656,-1,0.0,History
2026-06-07,1.3453955814010157,1.3234886264894725,,68.84185871117742,-1,0.0,History
2026-06-08,1.340616713467926,1.3253850888223666,1.3097048579734467,63.75734840418701,1,2.0,History
2026-06-09,1.3347381797348492,1.3270848849249914,1.3107132226076388,58.07516000942036,1,0.0,History
2026-06-10,1.3400672392212427,1.32895707618274,1.3118142284028502,61.43092004621397,1,0.0,History
2026-06-11,1.3334801799464229,1.3305289860369318,1.3127404432818819,55.51582202818186,1,0.0,History
2026-06-12,1.3325883494930109,1.3322595802004273,1.3135002615124645,54.74720100978352,1,0.0,History
2026-06-13,1.3279182571129602,1.3336731465660445,1.3140582026753307,50.78227157946067,1,0.0,History
2026-06-14,1.330606340603104,1.3345157937151186,1.3145932305063963,52.896857745944395,1,0.0,History
2026-06-15,1.332505206353541,1.3351464671162363,1.3152153149083237,54.387667726993186,1,0.0,History
2026-06-16,1.3180828534868343,1.3349084379630352,1.3156815554882306,43.20320928959442,1,0.0,History
2026-06-17,1.3227851011122491,1.334817919127886,1.316192004081193,47.02805980476718,1,0.0,History
2026-06-18,1.318764607815601,1.3342577698405602,1.3166881978345981,44.28219982680524,1,0.0,History
2026-06-20,1.3150639842927614,1.333301315440262,1.3170015660250116,41.859521094952974,1,0.0,Forecast
2026-06-21,1.3110121331846225,1.3324278769381588,1.3172055131314984,39.32279116709848,1,0.0,Forecast
2026-06-22,1.3096064221848354,1.3313124033421522,1.3174781787345171,38.4521722393071,1,0.0,Forecast
2026-06-23,1.3143296031253688,1.330413757323942,1.31780961322678,43.01727156829237,1,0.0,Forecast
2026-06-24,1.3154880895689194,1.3289926967770245,1.3180705865820277,44.112224329183064,1,0.0,Forecast
2026-06-25,1.317394261418141,1.327736572888746,1.3183456657081132,45.95250265201527,1,0.0,Forecast
2026-06-26,1.3113548479011283,1.3257518680618936,1.3186018786253435,41.31108465594444,1,0.0,Forecast
2026-06-27,1.316961489948785,1.3244379720686659,1.3189351660708493,46.69391899644978,1,0.0,Forecast
2026-06-28,1.3263268257934444,1.3234845342882875,1.3194082273012275,54.24335210728493,1,0.0,Forecast
2026-06-29,1.3305021366147594,1.322978805445629,1.3198556370794432,57.156563650951256,1,0.0,Forecast
2026-06-30,1.325223982195567,1.322503095568665,1.3201014035280476,52.597642658117934,1,0.0,Forecast
2026-07-01,1.326646023890132,1.3218320348021095,1.3204948218763213,53.66983988155528,1,0.0,Forecast
2026-07-02,1.3281690794714078,1.3215664797783586,1.3209834873400366,54.84782953426603,1,0.0,Forecast
2026-07-03,1.3348970214500224,1.3216819133762092,1.3215262910162888,59.71995826660715,1,0.0,Forecast
2026-07-04,1.3372277249485982,1.3221473867679912,1.3223378246509123,61.27871850503661,-1,-2.0,Forecast
2026-07-05,1.3432800617650185,1.322781072826087,1.3231679271533472,65.05995319634762,-1,0.0,Forecast
2026-07-06,1.338413527585623,1.323076488887691,1.3240099080884764,59.987413860487116,-1,0.0,Forecast
2026-07-07,1.3343048269176285,1.3238875875592306,1.3248240659731954,56.016443743112085,-1,0.0,Forecast
2026-07-08,1.331630122945815,1.3243298386509088,1.3253951544667952,53.532127458121344,-1,0.0,Forecast
2026-07-09,1.3306668057996687,1.3249249485501124,1.3259547412465877,52.626859686246824,-1,0.0,Forecast
2026-07-10,1.3409865226678312,1.3262210754688657,1.3267596265462975,60.36034994895627,-1,0.0,Forecast
2026-07-11,1.335079904056224,1.327424464012446,1.3274087563460966,54.84196253007274,1,2.0,Forecast
2026-07-12,1.3470991537253496,1.3292991005894716,1.3283098997633516,62.37919098399886,1,0.0,Forecast
2026-07-13,1.3386844541494973,1.330516843140678,1.3291240595218796,55.406744426600845,1,0.0,Forecast
2026-07-14,1.3378762646656357,1.3316362518955138,1.32988864621918,54.77349447015168,1,0.0,Forecast
2026-07-15,1.3330699529902512,1.3324200364741192,1.330274977326553,51.03766734483807,1,0.0,Forecast
2026-07-16,1.3251478234021534,1.3331096852491706,1.330380099027972,45.52591494258697,1,0.0,Forecast
2026-07-17,1.3257429114000814,1.3335487563217354,1.3304380885249565,45.99769019059488,1,0.0,Forecast
2026-07-18,1.3314107550592966,1.3338029527850281,1.3305743940698378,50.40342402397485,1,0.0,Forecast
2026-07-19,1.3250477720472054,1.3335302345566502,1.3304759976395395,45.878201978899234,1,0.0,Forecast
