Date,Close,SMA_20,SMA_50,RSI_14,SMA_cross,Cross_event,Period
2026-06-13,86.86965811969333,85.21640273344535,84.43647013000393,69.67958698986796,1,0.0,History
2026-06-14,86.7772335410029,85.3465502040091,84.50914907270753,67.9935612123875,1,0.0,History
2026-06-15,86.90679845936688,85.48612579406641,84.57954233816984,69.121534918583,1,0.0,History
2026-06-16,86.32801342645702,85.61128611028141,84.63178981481666,59.10139269672964,1,0.0,History
2026-06-17,85.93301839116906,85.7240566684516,84.6780855560389,53.41090513394754,1,0.0,History
2026-06-18,86.35910089892226,85.85092044979999,84.73666551579866,58.097704187624345,1,0.0,History
2026-06-20,85.86824257239081,85.94848897369982,84.7830198168588,51.65126139243123,1,0.0,Forecast
2026-06-21,85.73725866505316,86.03406864127581,84.82042463400433,50.05517423860892,1,0.0,Forecast
2026-06-22,85.7393400162055,86.12952096227504,84.84651977991474,50.08157088045161,1,0.0,Forecast
2026-06-23,86.0168602903328,86.2221166046306,84.87349082422924,53.602722428899675,1,0.0,Forecast
2026-06-24,85.73769767480466,86.28098535728216,84.88643229552332,49.7975120001779,1,0.0,Forecast
2026-06-25,85.70654033720238,86.3139911745358,84.90123842897714,49.37620631989507,1,0.0,Forecast
2026-06-26,85.64764612089837,86.33082182776265,84.91961502680418,48.54024038086458,1,0.0,Forecast
2026-06-27,85.59739635716015,86.31980493570673,84.94621619525546,47.79668267372803,1,0.0,Forecast
2026-06-28,85.418988128859,86.27166745588356,84.97543729893516,45.15210516497007,1,0.0,Forecast
2026-06-29,85.4902243557043,86.21769380458394,85.00807904980337,46.42671576753668,1,0.0,Forecast
2026-06-30,85.54396604773775,86.15457104433531,85.04085073440126,47.41946077163799,1,0.0,Forecast
2026-07-01,85.59755522303624,86.08635533476311,85.08169492305586,48.44536675319416,1,0.0,Forecast
2026-07-02,85.6297951171464,86.01238763095809,85.11895771614802,49.0889369269183,1,0.0,Forecast
2026-07-03,85.58012771726204,85.92427307302026,85.15584560770596,48.09290846049684,1,0.0,Forecast
2026-07-04,84.99329685747256,85.83045500990922,85.18445558743672,38.22433705259948,1,0.0,Forecast
2026-07-05,84.991311633917,85.74115891455492,85.21712389024904,38.19578286421091,1,0.0,Forecast
2026-07-06,85.33369357367805,85.66250367027047,85.2460701508822,45.72600458784301,1,0.0,Forecast
2026-07-07,84.74117861325968,85.58316192961061,85.26234654972292,37.26433305628367,1,0.0,Forecast
2026-07-08,85.16179940838732,85.54460098047153,85.29185065125714,45.039656255267786,1,0.0,Forecast
2026-07-09,84.84267378452164,85.46877962475148,85.32006835213413,40.89810762875128,1,0.0,Forecast
2026-07-10,84.6046112731857,85.40559805979123,85.33391264615273,38.08470245549874,1,0.0,Forecast
2026-07-11,84.94198023156744,85.36583413811695,85.35763347393659,43.967303356071056,1,0.0,Forecast
2026-07-12,84.97404552701776,85.32756941365757,85.37578715775926,44.50696888325072,-1,-2.0,Forecast
2026-07-13,84.852077898018,85.26933029404182,85.38402275700656,42.817693546269155,-1,0.0,Forecast
2026-07-14,84.52276728308573,85.20858377445587,85.39806588187459,38.561934172901005,-1,0.0,Forecast
2026-07-15,84.33875161262037,85.14019433822678,85.40135523153245,36.38564011465947,-1,0.0,Forecast
2026-07-16,84.66424769702913,85.09102441703331,85.4123344523086,42.56073050219321,-1,0.0,Forecast
2026-07-17,84.76908881513972,85.04960903993228,85.43122008656826,44.43177968704323,-1,0.0,Forecast
2026-07-18,84.8395954201405,85.02063940449636,85.45445985041577,45.712513492880944,-1,0.0,Forecast
2026-07-19,84.48470265264005,84.97036331934315,85.46771739802949,40.63569012123623,-1,0.0,Forecast
